strategy;target_driver;relative_diff;form_weight
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.07477202236262968;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
