driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
neo4j,collection all only,build,896.0,17.972098214285715,18.0,2.248848856453006,0.12513001151225817,13.0,21.0,22.0,24.0,24.0
postgres,collection all only,build,914.0,40.203501094091905,39.0,6.547672412077479,0.16286323911823916,25.0,49.0,52.0,57.870000000000005,61.0
mongo,collection all only,exec,935.0,937.9411764705883,924.0,119.35191591982178,0.12724882851282346,707.0,1100.6,1152.0,1240.6599999999999,1292.0
neo4j,collection all only,exec,929.0,3121.5640473627554,3079.0,405.1199514245403,0.12978107938128156,2137.0,3687.2,3868.9999999999995,4092.16,4251.0
postgres,collection all only,exec,897.0,377.72352285395766,371.0,54.16860905744679,0.1434080902565087,282.0,451.0,492.19999999999993,526.04,541.0
mongo,collection all only,total,932.0,974.6062231759656,964.0,123.14449035039277,0.12635307206340193,737.0,1145.0,1193.0,1284.2099999999996,1331.0
neo4j,collection all only,total,929.0,3141.064585575888,3097.0,406.7985131572718,0.129509757623366,2152.0,3704.4,3888.7999999999997,4120.4800000000005,4270.0
postgres,collection all only,total,901.0,420.3318534961154,411.0,60.4221792961332,0.14374875183398778,310.0,500.0,546.0,586.0,604.0
mongo,collection get by id,build,2846.0,15.807800421644414,15.0,3.0050845506640145,0.19010137213962935,9.0,20.0,21.0,23.0,24.0
neo4j,collection get by id,build,2915.0,11.429159519725557,7.0,7.916866469001294,0.692690171603397,2.0,24.0,27.0,33.0,36.0
postgres,collection get by id,build,2745.0,23.08670309653916,21.0,5.842358289885969,0.2530616115023273,10.0,32.0,36.0,41.0,41.0
mongo,collection get by id,exec,2882.0,468.2876474670368,419.0,110.9608230350313,0.23695013873463733,291.0,642.0,690.0,769.19,805.0
neo4j,collection get by id,exec,2936.0,1319.0888964577657,1095.0,506.83375424853483,0.38423017251495944,616.0,2118.0,2325.25,2630.9500000000003,2860.0
postgres,collection get by id,exec,2789.0,311.696306920043,294.0,49.093065121539496,0.1575028771006034,201.0,392.0,416.0,450.0,460.0
mongo,collection get by id,total,2878.0,484.44683808200136,435.0,112.50405371173679,0.23223199093869087,302.0,662.0,711.1500000000001,788.23,823.0
neo4j,collection get by id,total,2936.0,1331.324591280654,1104.0,514.4531645240017,0.38642204004444086,622.0,2145.0,2351.5,2660.3,2909.0
postgres,collection get by id,total,2815.0,337.891296625222,318.0,57.04084851844416,0.16881419879160722,216.0,432.5999999999999,460.0,497.0,508.0
mongo,collection id in list,build,2778.0,24.05111591072714,24.0,3.5274907580512673,0.1466664071282429,16.0,29.0,31.0,34.0,34.0
neo4j,collection id in list,build,2810.0,14.978291814946619,12.0,5.622694560998034,0.3753895724869794,3.0,23.0,26.0,31.0,33.0
postgres,collection id in list,build,2744.0,30.54591836734694,27.0,8.271773910905937,0.2707980101115022,12.0,45.0,50.0,53.0,55.0
mongo,collection id in list,exec,2856.0,797.8841036414566,766.0,119.90115111180256,0.15027389387078488,575.0,986.0,1043.0,1108.0,1155.0
neo4j,collection id in list,exec,2922.0,1612.3127994524298,1502.5,465.59956601324507,0.2887774420517973,895.0,2302.4000000000005,2512.8999999999996,2802.58,3072.0
postgres,collection id in list,exec,2862.0,526.4902166317261,511.0,95.11218421885128,0.180653279423388,343.0,665.0,706.0,783.3899999999999,819.0
mongo,collection id in list,total,2855.0,823.4266199649737,792.0,122.23139448229217,0.14844236452726237,597.0,1014.5999999999999,1072.0,1143.0,1190.0
neo4j,collection id in list,total,2919.0,1628.2494004796163,1515.0,470.7002688805394,0.2890836432931529,905.0,2321.4000000000005,2539.0,2843.020000000002,3080.0
postgres,collection id in list,total,2856.0,560.2314425770309,551.5,98.0201952393785,0.17496375210304424,369.0,705.0,747.0,820.4499999999998,851.0
mongo,collection id in list only,build,2746.0,22.578295702840496,23.0,3.1714612207373607,0.1404650405184644,15.0,27.0,28.0,30.0,31.0
neo4j,collection id in list only,build,2921.0,15.590551181102363,12.0,5.597831625587189,0.3590528365906934,5.0,23.0,25.0,31.0,36.0
postgres,collection id in list only,build,2682.0,22.70730797912006,21.0,4.212609477960694,0.18551778492784324,11.0,29.0,32.0,35.0,35.0
mongo,collection id in list only,exec,2805.0,771.0445632798574,744.0,91.47286149460236,0.11863498668027243,620.0,906.0,967.0,1027.96,1043.0
neo4j,collection id in list only,exec,2912.0,1433.0212912087911,1401.5,332.15327108571256,0.2317853008349461,928.0,1912.0,2041.8999999999996,2300.89,2433.0
postgres,collection id in list only,exec,2863.0,472.59972057282573,446.0,85.96874946117977,0.18190605224433756,326.0,590.0,636.0,704.7600000000002,733.0
mongo,collection id in list only,total,2809.0,795.7354930580277,769.0,94.43207524206775,0.1186726947156314,640.0,935.2000000000003,998.1999999999998,1056.92,1075.0
neo4j,collection id in list only,total,2912.0,1449.7458791208792,1415.5,336.7551813985138,0.23228566209322213,937.0,1935.0,2068.8999999999996,2328.89,2478.0
postgres,collection id in list only,total,2859.0,497.4770898915705,476.0,86.09328441405522,0.17305979745282343,346.0,615.0,662.0,728.4200000000001,761.0
mongo,collection int equality,build,2943.0,55.974515800203875,39.0,41.50492869049815,0.7414968775906227,14.0,121.0,131.0,146.0,199.0
neo4j,collection int equality,build,2345.0,7.6157782515991475,8.0,1.544672696464391,0.20282532466593858,4.0,9.0,10.0,12.0,14.0
postgres,collection int equality,build,2902.0,25.37250172294969,23.0,6.56944778011363,0.25891998557522994,16.0,34.0,37.0,44.98999999999978,50.0
mongo,collection int equality,exec,2950.0,3432.3796610169493,1917.0,3064.1746957182195,0.8927260380078008,492.0,7811.2,8190.799999999996,9062.02,11375.0
neo4j,collection int equality,exec,2945.0,2930.5242784380307,2154.0,1609.4879234880798,0.5492150108873818,1148.0,5087.599999999999,5482.199999999999,6903.239999999998,9077.0
postgres,collection int equality,exec,2941.0,720.141108466508,553.0,399.5932304350503,0.5548818498723913,259.0,1236.0,1351.0,1715.6,2125.0
mongo,collection int equality,total,2950.0,3492.3237288135592,1959.0,3107.676351413319,0.8898591862413294,509.0,7937.1,8313.099999999999,9203.589999999998,11512.0
neo4j,collection int equality,total,2945.0,2940.8757215619694,2163.0,1608.0377008818023,0.5467887300003739,1157.0,5095.799999999999,5489.599999999999,6909.799999999998,9098.0
postgres,collection int equality,total,2939.0,746.791765906771,587.0,399.9971870904902,0.5356207785778205,279.0,1264.4000000000005,1373.1999999999998,1761.4799999999996,2148.0
mongo,collection string equality,build,2928.0,20.637636612021858,22.0,5.151564535765972,0.24961988781046163,9.0,26.0,28.0,33.0,37.0
neo4j,collection string equality,build,2925.0,7.635555555555555,7.0,1.5866989692726996,0.20780399772197755,4.0,9.0,10.0,11.0,13.0
postgres,collection string equality,build,2929.0,24.577330146807785,21.0,7.668657707764011,0.31202159314932953,13.0,35.0,39.59999999999991,47.0,54.0
mongo,collection string equality,exec,2950.0,3161.6722033898304,1939.0,2732.8359483865324,0.8643640999394197,452.0,7067.0,7318.65,7803.609999999997,8942.0
neo4j,collection string equality,exec,2943.0,2657.9429153924566,1989.0,1492.7843789518818,0.5616314670668786,959.0,4708.0,4907.0,5798.5999999999985,8363.0
postgres,collection string equality,exec,2948.0,688.1319538670285,507.0,416.6959254529484,0.6055465425072657,257.0,1197.0,1415.0,1806.0,2293.0
mongo,collection string equality,total,2950.0,3183.1335593220338,1964.5,2736.6684900330274,0.8597403907286575,464.0,7092.1,7344.099999999999,7828.159999999996,8967.0
neo4j,collection string equality,total,2943.0,2666.206591913014,1996.0,1493.7311359329403,0.560245834086391,966.0,4721.8,4917.0,5807.439999999999,8373.0
postgres,collection string equality,total,2948.0,713.8276797829037,532.0,420.7097669356179,0.5893716072534037,273.0,1228.6000000000004,1445.6000000000004,1843.2400000000016,2326.0
mongo,collection string equality multiple,build,2927.0,23.28390843867441,24.0,5.498308696875046,0.23614199958553325,12.0,30.0,32.0,35.0,40.0
neo4j,collection string equality multiple,build,2925.0,7.538461538461538,7.0,1.5712580760308474,0.20843219375919406,4.0,9.0,10.0,11.0,13.0
postgres,collection string equality multiple,build,2931.0,25.109860116001364,22.0,7.825630093652418,0.3116556626560218,15.0,35.0,40.5,46.0,54.0
mongo,collection string equality multiple,exec,2950.0,3181.463728813559,1952.0,2747.271049533755,0.8635242403213805,453.0,7076.1,7355.549999999999,7987.51,12003.0
neo4j,collection string equality multiple,exec,2943.0,2698.8698606863745,2021.0,1518.475285086873,0.562633755412236,1042.0,4785.8,5082.5,5981.5999999999985,8448.0
